"","ESGU","GSPC","IWDA","SUWS","Rate_10Y"
"2023-11-21",-0.00180513254676296,-0.00202297593175693,0.000446717461755064,0.00156412585640231,-0.00226500663085205
"2023-11-22",0.00420715380978098,0.00405290509431389,0.00832251281772667,0.00234167266983487,0.00226500663085205
"2023-11-23",0,0,-0.000506276638799541,0.00233632477736245,0
"2023-11-24",0.000699409297226339,0.000596695609644371,-0.00190079929738385,0.00217554584079371,0.0112487125358707
"2023-11-27",-0.00169958314459606,-0.00195606931689873,-0.00177731918837143,-0.00155355705475779,-0.0180591815383975
"2023-11-28",0.00120001014866844,0.000979638528050941,-0.0019077130934777,0.00217450053537105,-0.0114548789747664
"2023-11-29",0.000299679594615299,-0.000946696615102383,0.000699949797059674,0.00185972632136266,-0.0162605208717805
"2023-11-30",0.00398842027899526,0.00377693126499423,0.0046326956174596,-0.000309785589127198,0.0231491818669658
"2023-12-01",0.00694191838766312,0.0058565589538464,0.0110818065844072,0.00694631018692693,-0.0349278810595783
"2023-12-04",-0.00554968974611114,-0.00542318806382625,-0.00112770311489196,-0.00107746083744731,0.014117881545785
"2023-12-05",-0.000298149275716142,-0.000569031593935065,0.00500253058473721,-0.000307946463975917,-0.0236417630570405
"2023-12-06",-0.00368478935826833,-0.00391385194494376,0.00149582570101714,0.00415035608829051,-0.0144580831752299
"2023-12-07",0.00765310773672656,0.00793661068482265,0.00118267383521609,-0.00322649752257487,0.00484262447578776
"2023-12-08",0.0042482755329214,0.00408713414650386,0.00620157026328094,0.00245919581903209,0.0215062052209638
"2023-12-11",0.00432882731584261,0.00391681354778051,0.00351780725864526,0.00581644331784981,0
"2023-12-12",0.00401660957965699,0.00458881279569212,-0.000246509823612406,0.00213465686289638,-0.0071174677688639
"2023-12-13",0.0140771516198619,0.0135583451750207,0.00362907578961114,0.00152169564798799,-0.0388398333162641
"2023-12-14",0.00365670603324553,0.00264356518515463,-0.000368444857662631,0.0264077587809264,-0.0301530381706876
"2023-12-15",-0.00173064014581836,-7.62524004489507e-05,0.00697762292871129,-0.00223241362953308,-0.00255427980509659
"2023-12-18",0.00546961607145313,0.00451812226340031,0.00042691297997699,-0.00163984647134052,0.0101782049157562
"2023-12-19",0.00582029207034029,0.00584926745082015,0.00103591103665313,0.00639635763249302,-0.00507615303186082
"2023-12-20",-0.0146427572831591,-0.0147931479653067,0.00310130996107016,0.00236962383986583,-0.0179722424044304
"2023-12-21",0.010022157735575,0.0102487693072728,-0.00755726549296387,-0.00474499296114628,0.00774197415361555
"2023-12-22",0.00220299474483809,0.00165868215275999,0.00378577176221029,0.00267170459104626,0.00256739550524565
"2023-12-25",0,0,0,0,0
"2023-12-26",0.00467709880459832,0.00422276104697872,0,0,-0.00256739550524565
"2023-12-27",0.00171272696151092,0.00142943561642284,-0.00341879178024662,0.0097361300508183,-0.02604313853602
"2023-12-28",0.000570232941653259,0.000370106110327839,0.00360160526729469,0.000440438082657035,0.0131063475053006
"2023-12-29",-0.00314035007195645,-0.00283047703673489,-0.00225710091430731,0.000293363923392409,0.0103627870355465
"2024-01-01",0,0,0,0,0
"2024-01-02",-0.00688586512379352,-0.00567666079972184,0.00420506568666301,-0.00928465292253522,0.0178804252778486
"2024-01-03",-0.00935256739796131,-0.00804861832719794,-0.00469377570749252,-0.0113162802740305,-0.0101782049157562
"2024-01-04",-0.00310491151710224,-0.003434271663318,-0.000550049427853416,0.00418390896515364,0.0202538569044977
"2024-01-05",0.00126247862086792,0.00182402163943429,-0.00189708967122115,-0.00208976634739422,0.0149256502166757
"2024-01-08",0.0149306973147141,0.0140159454363538,0.0020804730997126,0.00179142854391223,-0.00992563979997008
"2024-01-09",-0.00200996795375108,-0.00147899385231831,0.00749018937581258,0.00134176121224661,0.00249066131245179
"2024-01-10",0.00563646353796177,0.00564998065049593,-0.000121370419382316,0.00104198492089891,0.00496278934212913
"2024-01-11",-0.000190399346609915,-0.00067128083696133,-0.00352542209826634,-0.00552079647671011,-0.0149628726767124
"2024-01-12",0.000857070635015944,0.000750693753033715,0.00691749980115031,0.00760198164757497,-0.00503779402995708
"2024-01-15",0,0,0.000725445088667342,-0.00133722377203238,0
"2024-01-16",-0.00343307268503334,-0.00373831905235633,0.00241411120074897,-0.00297835166696814,0.0273989741881144
"2024-01-17",-0.00536391431149408,-0.00563273127110797,-0.00659227843161059,-0.0103442705336683,0.00734397425575839
"2024-01-18",0.00841610769890622,0.00876672072624274,0.0039968783456974,0.00210750129059623,0.00970881412696079
"2024-01-19",0.0123050651448731,0.0122383082325488,0.0033184800776116,0.0056980889422138,0.00241254640538413
"2024-01-22",0.00253672024107754,0.00219192118723122,0.0112610049962534,0.0101160466931662,-0.00968530573446369
"2024-01-23",0.00243666278702825,0.00291711534076455,0.00130953126275379,-0.00415299687033777,0.00727275932907956
"2024-01-24",0.000374502535785304,0.000811598976216743,0.00533932159249506,0.00917313334992631,0.00961545869944214
"2024-01-25",0.0055985146874562,0.00524657813497953,0.00419217525844751,-0.00561225041923441,-0.00961545869944214
"2024-01-26",-0.00130368227571243,-0.000651997755426237,0.00129542041510167,0.00737773032460076,0.00241254640538413
"2024-01-29",0.00788854860437116,0.00752836550524627,0.00387622289266165,-0.00176547990536635,-0.0170113458265366
"2024-01-30",-0.00101752058905458,-0.000600830396980001,0.00286804159763765,0.00558081365432539,-0.00491401480242915
"2024-01-31",-0.0165137459909515,-0.0162368517407323,-0.00621482754192382,0.0016098299238072,-0.017391742711869
"2024-02-01",0.0126200281420976,0.0124162861140498,-0.00377113989499644,-0.0060133877990669,-0.0305367238600818
"2024-02-02",0.0102582712966415,0.0106277707226319,0.0156394940088713,0.00455008642933885,0.0405118689169013
"2024-02-05",-0.00331552573920924,-0.00319142470928391,0.00168408937243836,-0.00631672188195553,0.0341496598521185
"2024-02-06",0.00285558487694626,0.00230774593174843,0.00226027727595657,0.00499765230434113,-0.0193710657559998
"2024-02-07",0.0082449563122271,0.0082076825940085,0.004159458309549,0.00511900205272253,0
"2024-02-08",0.00127636744532111,0.000570420540091376,0.000691534802991001,-0.000145743418110911,0.0145633641878966
"2024-02-09",0.0060862514742217,0.00572591712879422,0.00166926669171108,0.00305901816918874,0.00480770156810317
