"","ESGU","GSPC","IWDA","SUWS","Rate_10Y"
"2023-03-07",84.6494674682617,3986.3701171875,72.879997253418,7.02438163757324,3.97
"2023-03-08",84.7837677001953,3992.01000976562,72.7850036621094,6.99931716918945,3.98
"2023-03-09",83.1914825439453,3918.32006835938,72.7699966430664,7.01005935668945,3.93
"2023-03-10",81.9253463745117,3861.59008789062,71.2249984741211,6.9026346206665,3.7
"2023-03-13",81.7718734741211,3855.76000976562,69.5500030517578,6.81908178329468,3.55
"2023-03-14",83.0859909057617,3919.2900390625,70.5800018310547,6.88353633880615,3.64
"2023-03-15",82.6255569458008,3891.92993164062,69.9499969482422,6.71881866455078,3.51
"2023-03-16",83.9972076416016,3960.28002929688,70.9100036621094,6.86790370941162,3.56
"2023-03-17",83.0092315673828,3916.63989257812,70.3450012207031,6.85354518890381,3.39
"2023-03-20",83.7670135498047,3951.57006835938,70.3499984741211,6.89422512054443,3.47
"2023-03-21",84.9660186767578,4002.8701171875,70.9400024414062,6.97678422927856,3.59
"2023-03-22",83.4984283447266,3936.96997070312,71.0550003051758,7.02105474472046,3.48
"2023-03-23",83.6720275878906,3948.71997070312,70.4899978637695,7.03301906585693,3.38
"2023-03-24",84.1928100585938,3970.98999023438,70.3000030517578,6.91695976257324,3.38
"2023-03-27",84.3567504882812,3977.53002929688,70.8399963378906,6.9911413192749,3.53
"2023-03-28",84.1831588745117,3971.27001953125,70.495002746582,6.99473142623901,3.55
"2023-03-29",85.42724609375,4027.81005859375,71.1999969482422,7.05575275421143,3.57
"2023-03-30",85.9190902709961,4050.830078125,71.5699996948242,7.14908075332642,3.55
"2023-03-31",87.2306823730469,4109.31005859375,72.3649978637695,7.2005295753479,3.48
"2023-04-03",87.4332122802734,4124.509765625,72.5449981689453,7.20651149749756,3.43
"2023-04-04",86.9317169189453,4100.60009765625,72.129997253418,7.20651149749756,3.35
"2023-04-05",86.5748825073242,4090.3798828125,71.9700012207031,7.14190101623535,3.3
"2023-04-06",86.8834915161133,4105.02001953125,72.0299987792969,7.15027713775635,3.3
"2023-04-07",86.8834915161133,4105.02001953125,72.0299987792969,7.15027713775635,3.39
"2023-04-10",87.0088729858398,4109.10986328125,72.0299987792969,7.15027713775635,3.41
"2023-04-11",87.0474548339844,4108.93994140625,72.5250015258789,7.21488809585571,3.43
"2023-04-12",86.6809616088867,4091.94995117188,72.2200012207031,7.21728038787842,3.41
"2023-04-13",87.799690246582,4146.22021484375,72.0999984741211,7.24838924407959,3.45
"2023-04-14",87.5971527099609,4137.64013671875,72.6449966430664,7.24599647521973,3.52
"2023-04-17",87.9154205322266,4151.31982421875,72.9649963378906,7.24599647521973,3.6
"2023-04-18",87.9925689697266,4154.8701171875,73.0849990844727,7.2962498664856,3.58
"2023-04-19",88.0022201538086,4154.52001953125,72.9899978637695,7.26992702484131,3.6
"2023-04-20",87.4621353149414,4129.7900390625,72.75,7.24838924407959,3.54
"2023-04-21",87.5778503417969,4133.52001953125,72.7249984741211,7.24479913711548,3.57
"2023-04-24",87.6164474487305,4137.0400390625,72.4000015258789,7.25078248977661,3.52
"2023-04-25",86.1409072875977,4071.6298828125,72.2699966430664,7.21488809585571,3.4
"2023-04-26",85.8033599853516,4055.98999023438,71.5500030517578,7.16702795028687,3.43
"2023-04-27",87.548942565918,4135.35009765625,71.9250030517578,7.1789927482605,3.53
"2023-04-28",88.2722396850586,4169.47998046875,72.5550003051758,7.26394414901733,3.44
"2023-05-01",88.2047348022461,4167.8701171875,72.5550003051758,7.26394414901733,3.59
"2023-05-02",87.2210311889648,4119.580078125,71.8499984741211,7.1789927482605,3.44
"2023-05-03",86.6327590942383,4090.75,71.9499969482422,7.22924566268921,3.38
"2023-05-04",85.9769515991211,4061.21997070312,71.4899978637695,7.15626001358032,3.37
"2023-05-05",87.5682373046875,4136.25,72.3949966430664,7.2627477645874,3.44
"2023-05-08",87.5971527099609,4138.1201171875,72.625,7.2627477645874,3.52
"2023-05-09",87.2403259277344,4119.169921875,72.879997253418,7.24838924407959,3.53
"2023-05-10",87.67431640625,4137.64013671875,72.7850036621094,7.25796127319336,3.43
"2023-05-11",87.4428558349609,4130.6201171875,72.9850006103516,7.21129846572876,3.39
"2023-05-12",87.3367691040039,4124.080078125,73.2600021362305,7.20770883560181,3.46
"2023-05-15",87.67431640625,4136.27978515625,73.4550018310547,7.23163843154907,3.5
"2023-05-16",86.9992218017578,4109.89990234375,73.3300018310547,7.21728038787842,3.54
"2023-05-17",88.1179428100586,4158.77001953125,73.5299987792969,7.21129846572876,3.57
"2023-05-18",88.9666137695312,4198.0498046875,74.5800018310547,7.27949810028076,3.65
"2023-05-19",88.7930221557617,4191.97998046875,74.5400009155273,7.309410572052,3.7
"2023-05-22",88.8605270385742,4192.6298828125,74.8050003051758,7.32257223129272,3.72
"2023-05-23",87.8768539428711,4145.580078125,74.6549987792969,7.28667783737183,3.7
"2023-05-24",87.2210311889648,4115.240234375,73.4899978637695,7.14190101623535,3.73
"2023-05-25",87.9636459350586,4151.27978515625,73.8249969482422,7.249587059021,3.83
"2023-05-26",89.1980895996094,4205.4501953125,74.8850021362305,7.31060743331909,3.8
"2023-05-29",89.1980895996094,4205.4501953125,75.1050033569336,7.31060743331909,3.8
"2023-05-30",89.1498641967773,4205.52001953125,74.7649993896484,7.33812713623047,3.69
"2023-05-31",88.6676559448242,4179.830078125,74.3499984741211,7.21010160446167,3.64
"2023-06-01",89.5356140136719,4221.02001953125,74.3399963378906,7.30223178863525,3.61
"2023-06-02",90.8857879638672,4282.3701171875,76.0599975585938,7.44461536407471,3.69
"2023-06-05",90.7314834594727,4273.7900390625,76.3000030517578,7.45059728622437,3.69
"2023-06-06",90.9725799560547,4283.85009765625,76.4000015258789,7.47093772888184,3.7
"2023-06-07",90.5739974975586,4267.52001953125,76.2600021362305,7.47572422027588,3.79
"2023-06-08",91.1447982788086,4293.93017578125,75.875,7.49127817153931,3.73
"2023-06-09",91.2221908569336,4298.85986328125,76.245002746582,7.51281547546387,3.75
"2023-06-12",92.0832290649414,4338.93017578125,76.4599990844727,7.53315544128418,3.73
"2023-06-13",92.7314300537109,4369.009765625,77.1650009155273,7.63964462280273,3.84
"2023-06-14",92.8185043334961,4372.58984375,77.1750030517578,7.68630790710449,3.83
"2023-06-15",93.9601135253906,4425.83984375,76.9049987792969,7.69975233078003,3.72
"2023-06-16",93.5828018188477,4409.58984375,77.2200012207031,7.7371015548706,3.77
"2023-06-19",93.5828018188477,4409.58984375,76.7399978637695,7.68650102615356,3.77
"2023-06-20",93.1184310913086,4388.7099609375,76.3649978637695,7.62867116928101,3.74
